fila_csv,conjunto
28478,entrenamiento
28479,entrenamiento
28480,entrenamiento
28481,entrenamiento
28482,entrenamiento
28483,prueba
28484,prueba
28485,validacion
28486,entrenamiento
28487,validacion
28488,prueba
28489,entrenamiento
28490,entrenamiento
28491,entrenamiento
28492,entrenamiento
28493,entrenamiento
28494,validacion
28495,entrenamiento
28496,entrenamiento
28497,entrenamiento
28498,entrenamiento
28499,entrenamiento
28500,prueba
28501,entrenamiento
28502,entrenamiento
28503,prueba
28504,entrenamiento
28505,entrenamiento
28506,entrenamiento
28507,validacion
28508,prueba
28509,validacion
28510,entrenamiento
28511,validacion
28512,entrenamiento
28513,prueba
28514,prueba
28515,validacion
28516,entrenamiento
28517,entrenamiento
28518,entrenamiento
28519,prueba
28520,entrenamiento
28521,entrenamiento
28522,entrenamiento
28523,entrenamiento
28524,validacion
28525,entrenamiento
28526,validacion
28527,entrenamiento
28528,prueba
28529,validacion
28530,prueba
28531,entrenamiento
28532,prueba
28533,entrenamiento
28534,validacion
28535,entrenamiento
28536,prueba
28537,entrenamiento
28538,entrenamiento
28539,entrenamiento
28540,entrenamiento
28541,prueba
28542,entrenamiento
28543,validacion
28544,entrenamiento
28545,entrenamiento
28546,entrenamiento
28547,entrenamiento
28548,entrenamiento
28549,entrenamiento
28550,prueba
28551,validacion
28552,entrenamiento
28553,validacion
28554,entrenamiento
28555,entrenamiento
28556,validacion
28557,prueba
28558,entrenamiento
28559,entrenamiento
28560,validacion
28561,prueba
28562,prueba
28563,prueba
28564,validacion
28565,entrenamiento
28566,entrenamiento
28567,entrenamiento
28568,prueba
28569,prueba
28570,entrenamiento
28571,entrenamiento
28572,entrenamiento
28573,entrenamiento
28574,entrenamiento
28575,validacion
28576,prueba
28577,validacion
28578,prueba
28579,entrenamiento
28580,prueba
28581,prueba
28582,validacion
28583,prueba
28584,entrenamiento
28585,validacion
28586,entrenamiento
28587,entrenamiento
28588,entrenamiento
28589,entrenamiento
28590,entrenamiento
28591,validacion
28592,entrenamiento
28593,prueba
28594,entrenamiento
28595,prueba
28596,entrenamiento
28597,entrenamiento
28598,prueba
28599,validacion
28600,entrenamiento
28601,entrenamiento
28602,entrenamiento
28603,prueba
28604,entrenamiento
28605,entrenamiento
28606,entrenamiento
28607,entrenamiento
28608,entrenamiento
28609,entrenamiento
28610,entrenamiento
28611,prueba
28612,entrenamiento
28613,prueba
28614,validacion
28615,prueba
28616,entrenamiento
28617,validacion
28618,validacion
28619,prueba
28620,entrenamiento
28621,entrenamiento
28622,entrenamiento
28623,entrenamiento
28624,prueba
28625,entrenamiento
28626,entrenamiento
28627,entrenamiento
28628,entrenamiento
28629,entrenamiento
28630,entrenamiento
28631,entrenamiento
28632,entrenamiento
28633,validacion
28634,validacion
28635,prueba
28636,entrenamiento
28637,entrenamiento
28638,prueba
28639,validacion
28640,entrenamiento
28641,entrenamiento
28642,prueba
28643,validacion
28644,entrenamiento
28645,prueba
28646,entrenamiento
28647,entrenamiento
28648,entrenamiento
28649,entrenamiento
28650,prueba
28651,prueba
28652,entrenamiento
28653,prueba
28654,entrenamiento
28655,prueba
28656,entrenamiento
28657,prueba
28658,entrenamiento
28659,entrenamiento
28660,prueba
28661,prueba
28662,entrenamiento
28663,entrenamiento
28664,entrenamiento
28665,entrenamiento
28666,entrenamiento
28667,entrenamiento
28668,prueba
28669,entrenamiento
28670,entrenamiento
28671,entrenamiento
28672,entrenamiento
28673,entrenamiento
28674,prueba
28675,entrenamiento
28676,entrenamiento
28677,entrenamiento
28678,entrenamiento
28679,prueba
28680,prueba
28681,entrenamiento
28682,validacion
28683,entrenamiento
28684,entrenamiento
28685,prueba
28686,prueba
28687,entrenamiento
28688,entrenamiento
28689,entrenamiento
28690,validacion
28691,entrenamiento
28692,entrenamiento
28693,prueba
28694,entrenamiento
28695,entrenamiento
28696,entrenamiento
28697,entrenamiento
28698,entrenamiento
28699,prueba
28700,entrenamiento
28701,entrenamiento
28702,entrenamiento
28703,validacion
28704,entrenamiento
28705,entrenamiento
28706,entrenamiento
28707,validacion
28708,validacion
28709,entrenamiento
28710,validacion
28711,prueba
28712,prueba
28713,entrenamiento
28714,validacion
28715,validacion
28716,entrenamiento
28717,prueba
28718,prueba
28719,entrenamiento
28720,entrenamiento
28721,entrenamiento
28722,entrenamiento
28723,validacion
28724,validacion
28725,prueba
28726,validacion
28727,entrenamiento
28728,entrenamiento
28729,entrenamiento
28730,prueba
28731,prueba
28732,entrenamiento
28733,entrenamiento
28734,prueba
28735,entrenamiento
28736,prueba
28737,entrenamiento
28738,entrenamiento
28739,validacion
28740,entrenamiento
28741,entrenamiento
28742,entrenamiento
28743,entrenamiento
28744,entrenamiento
28745,entrenamiento
28746,entrenamiento
28747,validacion
28748,entrenamiento
28749,entrenamiento
28750,entrenamiento
28751,entrenamiento
28752,entrenamiento
28753,entrenamiento
28754,entrenamiento
28755,entrenamiento
28756,entrenamiento
28757,prueba
28758,entrenamiento
28759,validacion
28760,entrenamiento
28761,entrenamiento
28762,entrenamiento
28763,entrenamiento
28764,entrenamiento
28765,entrenamiento
28766,entrenamiento
28767,validacion
28768,prueba
28769,entrenamiento
28770,prueba
28771,prueba
28772,entrenamiento
28773,entrenamiento
28774,entrenamiento
28775,entrenamiento
28776,entrenamiento
28777,prueba
28778,entrenamiento
28779,entrenamiento
28780,entrenamiento
28781,entrenamiento
28782,entrenamiento
28783,prueba
28784,validacion
28785,prueba
28786,entrenamiento
28787,entrenamiento
28788,validacion
28789,entrenamiento
28790,prueba
28791,validacion
28792,entrenamiento
28793,validacion
28794,entrenamiento
28795,entrenamiento
28796,entrenamiento
28797,prueba
28798,entrenamiento
28799,prueba
28800,entrenamiento
28801,entrenamiento
28802,prueba
28803,validacion
28804,prueba
28805,entrenamiento
28806,entrenamiento
28807,entrenamiento
28808,prueba
28809,validacion
28810,entrenamiento
28811,entrenamiento
28812,entrenamiento
28813,entrenamiento
28814,prueba
28815,entrenamiento
28816,entrenamiento
28817,entrenamiento
28818,entrenamiento
28819,validacion
28820,entrenamiento
28821,prueba
28822,entrenamiento
28823,entrenamiento
28824,entrenamiento
28825,entrenamiento
28826,entrenamiento
28827,entrenamiento
28828,entrenamiento
28829,entrenamiento
28830,validacion
28831,prueba
28832,entrenamiento
28833,validacion
28834,entrenamiento
28835,entrenamiento
28836,entrenamiento
28837,entrenamiento
28838,entrenamiento
28839,entrenamiento
28840,entrenamiento
28841,entrenamiento
28842,entrenamiento
28843,entrenamiento
28844,entrenamiento
28845,entrenamiento
28846,prueba
28847,prueba
28848,prueba
28849,entrenamiento
28850,entrenamiento
28851,prueba
28852,prueba
28853,prueba
28854,entrenamiento
28855,entrenamiento
28856,prueba
28857,validacion
28858,entrenamiento
28859,entrenamiento
28860,prueba
28861,entrenamiento
28862,entrenamiento
28863,prueba
28864,prueba
28865,entrenamiento
28866,entrenamiento
28867,entrenamiento
28868,entrenamiento
28869,entrenamiento
28870,prueba
28871,entrenamiento
28872,entrenamiento
28873,validacion
28874,entrenamiento
28875,entrenamiento
28876,entrenamiento
28877,entrenamiento
28878,entrenamiento
28879,entrenamiento
28880,validacion
28881,entrenamiento
28882,entrenamiento
28883,entrenamiento
28884,entrenamiento
28885,prueba
28886,entrenamiento
28887,validacion
28888,entrenamiento
28889,entrenamiento
28890,entrenamiento
28891,entrenamiento
28892,prueba
28893,prueba
28894,prueba
28895,entrenamiento
28896,validacion
28897,entrenamiento
28898,entrenamiento
28899,validacion
28900,entrenamiento
28901,prueba
28902,entrenamiento
28903,validacion
28904,prueba
28905,validacion
28906,prueba
28907,entrenamiento
28908,entrenamiento
28909,entrenamiento
28910,entrenamiento
28911,entrenamiento
28912,entrenamiento
28913,entrenamiento
28914,prueba
28915,entrenamiento
28916,prueba
28917,prueba
28918,entrenamiento
28919,prueba
28920,entrenamiento
28921,entrenamiento
28922,entrenamiento
28923,prueba
28924,prueba
28925,validacion
28926,prueba
28927,entrenamiento
28928,prueba
28929,entrenamiento
28930,entrenamiento
28931,entrenamiento
28932,entrenamiento
28933,prueba
28934,validacion
28935,entrenamiento
28936,entrenamiento
28937,entrenamiento
28938,prueba
28939,entrenamiento
28940,prueba
28941,prueba
28942,entrenamiento
28943,prueba
28944,entrenamiento
28945,entrenamiento
28946,validacion
28947,validacion
28948,prueba
28949,entrenamiento
28950,entrenamiento
28951,entrenamiento
28952,prueba
28953,entrenamiento
28954,validacion
28955,validacion
28956,entrenamiento
28957,entrenamiento
28958,entrenamiento
28959,prueba
28960,validacion
28961,prueba
28962,prueba
28963,validacion
28964,validacion
28965,entrenamiento
28966,entrenamiento
28967,entrenamiento
28968,entrenamiento
28969,entrenamiento
28970,entrenamiento
28971,entrenamiento
28972,entrenamiento
28973,entrenamiento
28974,prueba
28975,prueba
28976,entrenamiento
28977,entrenamiento
28978,validacion
28979,prueba
28980,prueba
28981,entrenamiento
28982,entrenamiento
28983,entrenamiento
28984,validacion
28985,entrenamiento
28986,entrenamiento
28987,prueba
28988,entrenamiento
28989,entrenamiento
28990,entrenamiento
28991,validacion
28992,entrenamiento
28993,entrenamiento
28994,entrenamiento
28995,entrenamiento
28996,prueba
28997,entrenamiento
28998,validacion
28999,entrenamiento
29000,entrenamiento
29001,prueba
29002,entrenamiento
29003,entrenamiento
29004,prueba
29005,entrenamiento
29006,entrenamiento
29007,prueba
29008,entrenamiento
29009,entrenamiento
29010,entrenamiento
29011,entrenamiento
29012,validacion
29013,entrenamiento
29014,validacion
29015,entrenamiento
29016,entrenamiento
29017,prueba
29018,entrenamiento
29019,entrenamiento
29020,entrenamiento
29021,entrenamiento
29022,prueba
29023,entrenamiento
29024,validacion
29025,prueba
29026,prueba
29027,entrenamiento
29028,entrenamiento
29029,validacion
29030,validacion
29031,entrenamiento
29032,entrenamiento
29033,entrenamiento
29034,entrenamiento
29035,entrenamiento
29036,validacion
29037,entrenamiento
29038,entrenamiento
29039,entrenamiento
29040,entrenamiento
29041,entrenamiento
29042,entrenamiento
29043,prueba
29044,entrenamiento
29045,entrenamiento
29046,entrenamiento
29047,prueba
29048,entrenamiento
29049,entrenamiento
29050,entrenamiento
29051,prueba
29052,validacion
29053,entrenamiento
29054,entrenamiento
29055,prueba
29056,validacion
29057,entrenamiento
29058,entrenamiento
29059,entrenamiento
29060,entrenamiento
29061,entrenamiento
29062,validacion
29063,entrenamiento
29064,validacion
29065,prueba
29066,prueba
29067,validacion
29068,entrenamiento
29069,entrenamiento
29070,prueba
29071,prueba
29072,entrenamiento
29073,entrenamiento
29074,prueba
29075,entrenamiento
29076,entrenamiento
29077,entrenamiento
29078,entrenamiento
29079,entrenamiento
29080,entrenamiento
29081,entrenamiento
29082,entrenamiento
29083,entrenamiento
29084,entrenamiento
29085,prueba
29086,entrenamiento
29087,entrenamiento
29088,prueba
29089,prueba
29090,entrenamiento
29091,validacion
29092,entrenamiento
29093,prueba
29094,entrenamiento
29095,entrenamiento
29096,prueba
29097,validacion
29098,prueba
29099,entrenamiento
29100,validacion
29101,entrenamiento
29102,prueba
29103,prueba
29104,entrenamiento
29105,entrenamiento
29106,validacion
29107,entrenamiento
29108,validacion
29109,validacion
29110,entrenamiento
29111,entrenamiento
29112,entrenamiento
29113,entrenamiento
29114,entrenamiento
29115,entrenamiento
29116,entrenamiento
29117,prueba
29118,prueba
29119,entrenamiento
29120,entrenamiento
29121,validacion
29122,prueba
29123,prueba
29124,entrenamiento
29125,prueba
29126,prueba
29127,entrenamiento
29128,entrenamiento
29129,validacion
29130,validacion
29131,entrenamiento
29132,entrenamiento
29133,validacion
29134,prueba
29135,entrenamiento
29136,prueba
29137,entrenamiento
29138,prueba
29139,validacion
29140,entrenamiento
29141,entrenamiento
29142,entrenamiento
29143,entrenamiento
29144,entrenamiento
29145,prueba
29146,entrenamiento
29147,entrenamiento
29148,validacion
29149,entrenamiento
29150,prueba
29151,prueba
29152,entrenamiento
29153,entrenamiento
29154,prueba
29155,validacion
29156,entrenamiento
29157,validacion
29158,prueba
29159,entrenamiento
29160,entrenamiento
29161,validacion
29162,validacion
29163,validacion
29164,entrenamiento
29165,entrenamiento
29166,prueba
29167,entrenamiento
29168,prueba
29169,entrenamiento
29170,entrenamiento
29171,prueba
29172,prueba
29173,entrenamiento
29174,validacion
29175,validacion
29176,entrenamiento
29177,entrenamiento
29178,entrenamiento
29179,prueba
29180,entrenamiento
29181,entrenamiento
29182,entrenamiento
29183,entrenamiento
29184,prueba
29185,prueba
29186,entrenamiento
29187,validacion
29188,entrenamiento
29189,prueba
29190,entrenamiento
29191,validacion
29192,entrenamiento
29193,prueba
29194,entrenamiento
29195,prueba
29196,prueba
29197,validacion
29198,validacion
29199,entrenamiento
29200,prueba
29201,entrenamiento
29202,entrenamiento
29203,entrenamiento
29204,entrenamiento
29205,entrenamiento
29206,validacion
29207,entrenamiento
29208,entrenamiento
29209,validacion
29210,entrenamiento
29211,entrenamiento
29212,entrenamiento
29213,entrenamiento
29214,entrenamiento
29215,entrenamiento
29216,validacion
29217,entrenamiento
29218,validacion
29219,entrenamiento
29220,entrenamiento
29221,entrenamiento
29222,entrenamiento
29223,entrenamiento
29224,entrenamiento
29225,entrenamiento
29226,prueba
29227,entrenamiento
29228,entrenamiento
29229,prueba
29230,entrenamiento
29231,entrenamiento
29232,validacion
29233,validacion
29234,validacion
29235,entrenamiento
29236,validacion
29237,prueba
29238,entrenamiento
29239,validacion
29240,prueba
29241,entrenamiento
29242,validacion
29243,prueba
29244,entrenamiento
29245,entrenamiento
29246,entrenamiento
29247,entrenamiento
29248,validacion
29249,prueba
29250,entrenamiento
29251,prueba
29252,entrenamiento
29253,entrenamiento
29254,validacion
29255,entrenamiento
29256,validacion
29257,entrenamiento
29258,entrenamiento
29259,prueba
29260,prueba
29261,prueba
29262,prueba
29263,validacion
29264,entrenamiento
29265,entrenamiento
29266,entrenamiento
29267,entrenamiento
29268,entrenamiento
29269,entrenamiento
29270,entrenamiento
29271,entrenamiento
29272,validacion
29273,validacion
29274,entrenamiento
29275,entrenamiento
29276,entrenamiento
29277,validacion
29278,entrenamiento
29279,entrenamiento
29280,entrenamiento
29281,prueba
29282,prueba
29283,prueba
29284,entrenamiento
29285,entrenamiento
29286,entrenamiento
29287,entrenamiento
29288,validacion
29289,entrenamiento
29290,entrenamiento
29291,entrenamiento
29292,entrenamiento
29293,validacion
29294,prueba
29295,entrenamiento
29296,entrenamiento
29297,entrenamiento
29298,entrenamiento
29299,entrenamiento
29300,entrenamiento
29301,entrenamiento
29302,entrenamiento
29303,validacion
29304,validacion
29305,entrenamiento
29306,entrenamiento
29307,entrenamiento
29308,entrenamiento
29309,entrenamiento
29310,entrenamiento
29311,entrenamiento
29312,entrenamiento
29313,entrenamiento
29314,validacion
29315,validacion
29316,validacion
29317,prueba
29318,entrenamiento
29319,entrenamiento
29320,entrenamiento
29321,prueba
29322,entrenamiento
29323,entrenamiento
29324,entrenamiento
29325,entrenamiento
29326,entrenamiento
29327,entrenamiento
29328,entrenamiento
29329,entrenamiento
29330,validacion
29331,entrenamiento
29332,entrenamiento
29333,entrenamiento
29334,prueba
29335,entrenamiento
29336,prueba
29337,prueba
29338,entrenamiento
29339,entrenamiento
29340,entrenamiento
29341,validacion
29342,entrenamiento
29343,validacion
29344,entrenamiento
29345,prueba
29346,prueba
29347,entrenamiento
29348,prueba
29349,validacion
29350,validacion
29351,entrenamiento
29352,entrenamiento
29353,entrenamiento
29354,validacion
29355,entrenamiento
29356,prueba
29357,entrenamiento
29358,entrenamiento
29359,entrenamiento
29360,prueba
29361,entrenamiento
29362,validacion
29363,entrenamiento
29364,entrenamiento
29365,entrenamiento
29366,entrenamiento
29367,entrenamiento
29368,entrenamiento
29369,entrenamiento
29370,prueba
29371,prueba
29372,prueba
29373,entrenamiento
29374,entrenamiento
29375,validacion
29376,prueba
29377,entrenamiento
29378,entrenamiento
29379,entrenamiento
29380,entrenamiento
29381,entrenamiento
29382,entrenamiento
29383,entrenamiento
29384,entrenamiento
29385,validacion
29386,entrenamiento
29387,entrenamiento
29388,validacion
29389,entrenamiento
29390,prueba
29391,entrenamiento
29392,validacion
29393,prueba
29394,prueba
29395,entrenamiento
29396,prueba
29397,prueba
29398,entrenamiento
29399,entrenamiento
29400,prueba
29401,entrenamiento
29402,prueba
29403,prueba
